added_date,modified_date,agency_id,company_id,reservation_id,created_date,rate_offers,lqr,booking_source,check_in,check_out,nights,hotel_name,hotel_latitude,hotel_longitude,hotel_brand_code,hotel_brand_name,hotel_chain_name,hotel_chain_ticker_symbol,hotel_stars,hotel_address,hotel_city,hotel_state,hotel_postal_code,hotel_country,nightly_rate_usd,total_cost_usd,nightly_rate_native,total_cost_native,currency_code,start_commission_info,start_cancel_policy,start_rate_type,start_room_type,start_bed_type,start_amenities,gic_sector,cancel_date
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,54189A6735ECA523A9EFEBFC8C0CCD3075371B6C,AD72ACD647B0D3E7C9C30AFD63BFCB85C38DB914,2022-12-04,0,186.67,Apollo,2022-12-06,2022-12-09,3,Winchester-Hampton Inn Winchester,38.01008,-84.17074,HX,Hampton Inn And Suites,Hilton,HLT,2.0,1025 Early Dr.,Winchester,KY,40391,US,186.67,560.0,186.67,560.0,USD,Commissionable,Day Of Checkin,Flat,,"Two Queen,","Free Wifi, Free Breakfast,",Health Care,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,9DFEE1C894790CE7C79B942737189FC826CDB72F,ABD75E10836EE1B4808761FCABC75ED1F1D0CFDF,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-06,1,Osceola-Americinn Osceola,41.02433,-93.796994,AA,Americinn,Wyndham,WH.N,2.0,111 Ariel Circle,Osceola,IA,50213,US,113.91,113.91,113.91,113.91,USD,Commissionable,1 Day Before Checkin,Flat,,"King,","Free Wifi, Free Breakfast,",Energy,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,9DFEE1C894790CE7C79B942737189FC826CDB72F,A873E0E7346306F476558DEEF8C4E61406632509,2022-12-04,0,0.0,Apollo,2022-12-07,2022-12-09,2,Ontario-Sheraton Ontario Airport Hotel,34.06748,-117.61105,SI,Sheraton Hotels And Resorts,Marriott,MAR,3.5,429 North Vineyard Avenue,Ontario,CA,91764,US,156.5,313.0,156.5,313.0,USD,Commissionable,1 Day Before Checkin,Senior,,"Two Double,",,Energy,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,2E299D1C537E00CF3D2E6244747A07138F257993,A6B8BB48D4539FA7883B36CF76C06E3F2A6678B6,2022-12-04,0,0.0,Apollo,2022-12-13,2022-12-15,2,Memphis-Hilton Memphis,35.1072,-89.86792,HH,Hilton Hotels And Resorts,Hilton,HLT,3.5,939 Ridge Lake Boulevard,Memphis,TN,38120,US,159.0,318.0,159.0,318.0,USD,Commissionable,1 Day Before Checkin,Flat,,"Two Queen,","Free Breakfast,",Information Technology,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,8D07A012B4BD855735394F25AB179131A763CDD8,A64562F435A54F3FA26A4F462C650BAAE2075802,2022-12-04,0,0.0,Sabre,2022-12-06,2022-12-07,1,Columbia-Doubletree By Hilton Columbia,39.22223,-76.84204,DT,Doubletree Hotels,Hilton,HLT,3.0,5485 Twin Knolls Road,Columbia,MD,21045-3247,US,179.0,179.0,179.0,179.0,USD,Commissionable,1 Day Before Checkin,Consortia,,"Two Double,","Free Wifi,",Health Care,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,AF0AF0B732AD240F31D3489955A3671970562A1D,A4DF4D68BDF5C7EE40E36B90F370EBE2DA63E3A2,2022-12-04,0,0.0,Sabre,2022-12-05,2022-12-08,3,Knoxville-Sss Knoxville,35.9089,-84.126,SN,Sonesta Collection,Sonesta,,3.0,10206 Parkside Drive,Knoxville,TN,37922,US,129.0,387.0,129.0,387.0,USD,Commissionable,Day Of Checkin,Standard,Suite,"Queen,","Free Wifi,",,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,2E299D1C537E00CF3D2E6244747A07138F257993,A3804DA09FBA48B9088A7DAFB549DBF6B866F033,2022-12-04,0,0.0,Apollo,2022-12-16,2022-12-18,2,Allentown-Homewood Ste Allentwnwestfogelsville,40.577706,-75.539814,HG,Homewood Suites,Hilton,HLT,2.0,7686 Industrial Blvd/route 100,Allentown,PA,18106,US,159.0,318.0,159.0,318.0,USD,Commissionable,1 Day Before Checkin,Flat,Suite,"King,","Free Wifi, Free Breakfast,",Information Technology,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,2E299D1C537E00CF3D2E6244747A07138F257993,A3118C4966412FFBF4C968E9D3F61B7D55073B36,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-07,2,Overland Park-Springhill Suites By Marriott Kansas City Overland Park Leawood,38.9347,-94.6324,XV,Springhill Suites,Marriott,MAR,5.0,4081 Indian Creek Parkway,Overland Park,KS,66207,US,141.0,282.0,141.0,282.0,USD,Commissionable,2 Days Before Checkin,Standard,Suite,"Two Queen,",,Information Technology,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,54189A6735ECA523A9EFEBFC8C0CCD3075371B6C,9FB3A2DFD416190F3F7444B2C88FB75AE03F7805,2022-12-04,0,0.0,Apollo,2022-12-07,2022-12-08,1,Dickson City-Holiday Inn Express Hotel And Suites Dickson City - Scranton,41.46713,-75.63642,EX,Holiday Inn Express,Ihg,IHG,2.5,1265 Commerce Boulevard,Dickson City,PA,18508,US,115.24,115.24,115.24,115.24,USD,Non-commissionable,1 Day Before Checkin,Flat,Suite,"Two Queen,","Free Wifi, Free Breakfast,",Health Care,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,FAD896789AA447D841121B5ECA47CC59CE01CFF4,9D565D45DD19A2F95F4AE6C349A8C687EFC81615,2022-12-04,0,0.0,Apollo,2023-01-31,2023-02-01,1,Chicago-Hyatt Place Chicago Downtown River North,41.89085,-87.63057,HY,Hyatt Hotels And Resorts,Hyatt,H,3.0,66 West Illinois Street,Chicago,IL,60654,US,129.86,129.86,129.86,129.86,USD,Commissionable,1 Day Before Checkin,Flat,,"King,","Free Wifi,",Communication Services,
2022-12-05 04:00:00 +0000,2022-12-07 04:00:01 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,78649A90D23EC99A0B8EA43D5C08389BC92B7AD3,9CC40221FA1618AF266F140D52C17EF0084C4DFA,2022-12-04,0,139.0,Sabre,2022-12-07,2022-12-08,1,Kingston-Courtyard Kingston,41.95997,-73.98306,CY,Courtyard By Marriott,Marriott,MAR,3.0,500 Frank Sottile Blvd,Kingston,NY,12401,US,144.0,144.0,144.0,144.0,USD,Commissionable,1 Day Before Checkin,Standard,,"Two Queen,","Free Breakfast,",Health Care,2022-12-06
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,AF0AF0B732AD240F31D3489955A3671970562A1D,9B940F41D798C43F5596C14F94038A33CF96C98C,2022-12-04,0,0.0,Sabre,2022-12-05,2022-12-06,1,Savannah-Hampton Inn And Suites Savannah Midtown,32.02274,-81.11249,HX,Hampton Inn And Suites,Hilton,HLT,2.0,20 Johnston Street,Savannah,GA,31405,US,134.0,134.0,134.0,134.0,USD,Commissionable,1 Day Before Checkin,Flat,,"King,","Free Wifi, Free Breakfast,",,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,54189A6735ECA523A9EFEBFC8C0CCD3075371B6C,988522DA7154C340C24DEF7195FE09F13DF95030,2022-12-04,0,0.0,Apollo,2022-12-12,2022-12-14,2,Kingman-Hampton Inn And Suites Kingman,35.22222,-114.03675,HX,Hampton Inn And Suites,Hilton,HLT,2.0,1791 Sycamore Avenue,Kingman,AZ,86409,US,126.0,252.0,126.0,252.0,USD,,5 Days Before Checkin,Standard,,,,Health Care,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,AF0AF0B732AD240F31D3489955A3671970562A1D,9876221DECBA5B6DC1CD192F9E1466EF0FBFFE18,2022-12-04,0,0.0,Sabre,2022-12-06,2022-12-07,1,Mobile-Home2 Suites By Hilton Mobile I-65 Government Boulevard,30.64836,-88.11522,HT,Home2suites,Hilton,HLT,2.5,1485 Satchel Paige Drive,Mobile,AL,36606,US,132.01,132.01,132.01,132.01,USD,Commissionable,1 Day Before Checkin,Loyalty,,"King,","Free Wifi, Free Breakfast,",,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,FAD896789AA447D841121B5ECA47CC59CE01CFF4,9828BC205596C3634CCB15CEC947002BDFF9239D,2022-12-04,0,0.0,Apollo,2022-12-17,2022-12-21,4,Seatac-Aloft Seattle Sea-Tac Airport,47.43201,-122.29804,AL,Aloft,Marriott,MAR,3.0,19030 28th Avenue South,Seatac,WA,98188,US,135.25,541.0,135.25,541.0,USD,Commissionable,2 Days Before Checkin,Standard,,"King,",,Communication Services,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,2348F953E1AB7F68C2AE2E3B70CA6EBD66896727,90783A58896D23E7C44C2C90E7AF00D1292D5B31,2022-12-04,0,0.0,Apollo,2023-01-15,2023-01-18,3,Lake Buena Vista-Doubletree Suites By Hilton Orlando In The Walt Disney World,28.37937,-81.50747,DT,Doubletree Hotels,Hilton,HLT,3.0,Walt Disney World 2305 Hotel Plaza,Lake Buena Vista,FL,32830-2811,US,228.63,685.9,228.63,685.9,USD,Commissionable,1 Day Before Checkin,Standard,Suite,"Two Queen,",,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,FAD896789AA447D841121B5ECA47CC59CE01CFF4,9073C3F1BFA2F5906908DDEA1017B5E27A3E9423,2022-12-04,0,0.0,Apollo,2023-02-28,2023-03-01,1,Chicago-Hyatt Place Chicago Downtown River North,41.89085,-87.63057,HY,Hyatt Hotels And Resorts,Hyatt,H,3.0,66 West Illinois Street,Chicago,IL,60654,US,146.2,146.2,146.2,146.2,USD,Commissionable,1 Day Before Checkin,Flat,,"King,","Free Wifi,",Communication Services,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,EC2DE1BCBA9A055CB8975F8BA74127BD26878D34,8DD1FF11DED23DCA737CB92942FDBF55AE313705,2022-12-04,0,0.0,Apollo,2022-12-04,2022-12-06,2,Shreveport-Hilton Shreveport,32.5173,-93.75083,HH,Hilton Hotels And Resorts,Hilton,HLT,3.5,104 Market Street,Shreveport,LA,71101,US,121.0,242.0,121.0,242.0,USD,Commissionable,Not Cancellable,Flat,,"King,","Free Breakfast, Free Parking,",Energy,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,362873A14CEDB313B1B288269DB834C4ED444C5A,8B36D265D25E889A0DD9DE78E2EF1372BBC6017D,2022-12-04,0,0.0,Apollo,2022-12-16,2022-12-20,4,Carle Place-Springhill Suites Carle Place Garden City,40.748397,-73.620086,XV,Springhill Suites,Marriott,MAR,2.0,20 Westbury Avenue,Carle Place,NY,11514,US,169.0,676.0,169.0,676.0,USD,Commissionable,2 Days Before Checkin,Standard,,"King,",,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,9DFEE1C894790CE7C79B942737189FC826CDB72F,8ABBCA52D383BD8DABE430DE94B0635B850DD533,2022-12-04,0,0.0,Apollo,2022-12-04,2022-12-06,2,Hopkinsville-Holiday Inn & Suites Hopkinsville - Convention Ctr,36.8066,-87.4814,HI,Holiday Inn Hotels And Resorts,Ihg,IHG,2.0,100 Tilley Way,Hopkinsville,KY,42240,US,126.75,253.5,126.75,253.5,USD,Non-commissionable,,Flat,,"Queen,",,Energy,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,A95EF656A449137F8B272E78C8D6FCCF4C5BFC54,8AB0429910002BCD4E1B2A9CABFE5791D0F2A8C0,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-08,3,Williamsville-The Mosey Buffalo Williamsville Tapestry Collection Hilton,42.9597,-78.7589,UP,Tapestry Collection By Hilton,Hilton,HLT,3.0,5195 Main Street,Williamsville,NY,14221,US,159.0,477.0,159.0,477.0,USD,Commissionable,Not Cancellable,Flat,,"King,",,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,2348F953E1AB7F68C2AE2E3B70CA6EBD66896727,866DEADFF7E818A1D17ECED37186A8FB36B48C8F,2022-12-04,0,0.0,Apollo,2022-12-11,2022-12-15,4,Columbus-Embassy Suites Columbus,40.10266,-82.9457,ES,Embassy Suites,Hilton,HLT,3.5,2700 Corporate Exchange Drive,Columbus,OH,43231,US,122.0,488.0,122.0,488.0,USD,Non-commissionable,1 Day Before Checkin,Flat,Suite,"Two Double,","Free Wifi, Free Breakfast, Free Parking,",,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,9DFEE1C894790CE7C79B942737189FC826CDB72F,85600FF73FE105853DEB07F1E965966D0F2E5E97,2022-12-04,0,0.0,Apollo,2022-12-09,2022-12-10,1,Hopkinsville-Holiday Inn & Suites Hopkinsville - Convention Ctr,36.8066,-87.4814,HI,Holiday Inn Hotels And Resorts,Ihg,IHG,2.0,100 Tilley Way,Hopkinsville,KY,42240,US,119.25,119.25,119.25,119.25,USD,Non-commissionable,1 Day Before Checkin,Flat,,,"Free Breakfast,",Energy,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,2348F953E1AB7F68C2AE2E3B70CA6EBD66896727,8456E6FEEAB83AA726A7157C38BE4F1FA7CBBC9A,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-06,1,Bay City-Doubletree Hotel Bay City  Riverfront,43.596862,-83.890739,DT,Doubletree Hotels,Hilton,HLT,3.0,One Wenonah Park Place,Bay City,MI,48708,US,139.0,139.0,139.0,139.0,USD,Commissionable,1 Day Before Checkin,Consortia,Standard,"King,","Free Wifi,",,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,2F26C907AB12BF4F5CD65CA2CE4B1F0648A88B06,826D52E0192A1B53C3B15DA2D36A5065AAF221E0,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-06,1,Arden-Courtyard Asheville Airport,35.44591,-82.53762,CY,Courtyard By Marriott,Marriott,MAR,3.0,360 Rockwood Road,Arden,NC,28704,US,129.0,129.0,129.0,129.0,USD,Commissionable,1 Day Before Checkin,Standard,,"King,",,Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,54189A6735ECA523A9EFEBFC8C0CCD3075371B6C,8172033F81D6DF0CDB8FFF0E93A11EABCE6ADE4B,2022-12-04,0,0.0,Apollo,2022-12-04,2022-12-05,1,Craig-Candlewood Suites Craig-Northwest,40.50736,-107.57843,YO,Candlewood Suites,Ihg,IHG,2.0,92 Commerce Street,Craig,CO,81625,US,93.71,93.71,93.71,93.71,USD,Non-commissionable,Day Of Checkin,Flat,,"Queen,","Free Wifi,",Health Care,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,FAD896789AA447D841121B5ECA47CC59CE01CFF4,7D7BB09E1BB12293D3E612C63254970622383ABE,2022-12-04,0,0.0,Apollo,2023-03-07,2023-03-08,1,Chicago-Hyatt Place Chicago Downtown River North,41.89085,-87.63057,HY,Hyatt Hotels And Resorts,Hyatt,H,3.0,66 West Illinois Street,Chicago,IL,60654,US,168.56,168.56,168.56,168.56,USD,Commissionable,1 Day Before Checkin,Flat,,"King,","Free Wifi,",Communication Services,2022-12-04
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,9DFEE1C894790CE7C79B942737189FC826CDB72F,7B6AC6B09442FE506AB741D7493ADEA9EBB57CCA,2022-12-04,0,0.0,Apollo,2022-12-04,2022-12-06,2,Hopkinsville-Holiday Inn & Suites Hopkinsville - Convention Ctr,36.8066,-87.4814,HI,Holiday Inn Hotels And Resorts,Ihg,IHG,2.0,100 Tilley Way,Hopkinsville,KY,42240,US,126.75,253.5,126.75,253.5,USD,Non-commissionable,,Flat,,,,Energy,
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,8D07A012B4BD855735394F25AB179131A763CDD8,79A8C78179B26DE164925B01F9CB4918BCC13C94,2022-12-04,0,0.0,Sabre,2022-12-06,2022-12-07,1,Laramie-Hilton Garden Inn Laramie,41.30935,-105.56452,GI,Hilton Garden Inn,Hilton,HLT,3.0,2229 Grand Ave.,Laramie,WY,82070,US,116.0,116.0,116.0,116.0,USD,Commissionable,1 Day Before Checkin,Loyalty,,"King,","Free Wifi,",Health Care,
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,78649A90D23EC99A0B8EA43D5C08389BC92B7AD3,7844661461D45131853E2A6716E5104731B70840,2022-12-04,0,157.0,Sabre,2022-12-11,2022-12-15,4,Boise-Homewood Suites By Hilton Boise,43.58695,-116.28111,HG,Homewood Suites,Hilton,HLT,3.0,7957 West Spectrum Way,Boise,ID,83709,US,153.25,613.01,153.25,613.01,USD,Commissionable,5 Days Before Checkin,Consortia,Suite,"King,","Free Wifi, Free Breakfast,",Health Care,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,9DFEE1C894790CE7C79B942737189FC826CDB72F,782BAE8B3CA349FC982A0BBA7C4D1DEF5EE81FE9,2022-12-04,0,0.0,Apollo,2022-12-12,2022-12-16,4,Augusta-Hilton Garden Inn Augusta,33.51393,-82.04351,GI,Hilton Garden Inn,Hilton,HLT,3.0,1065 Stevens Creek Road,Augusta,GA,30907,US,133.98,535.92,133.98,535.92,USD,Non-commissionable,1 Day Before Checkin,Flat,,"King,","Free Wifi,",Energy,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,FAD896789AA447D841121B5ECA47CC59CE01CFF4,76C03097DEE092AB7A4A017AA3354B3F4028BD3C,2022-12-04,0,0.0,Apollo,2022-12-13,2022-12-14,1,Chicago-Hyatt Place Chicago Downtown River North,41.89085,-87.63057,HY,Hyatt Hotels And Resorts,Hyatt,H,3.0,66 West Illinois Street,Chicago,IL,60654,US,129.0,129.0,129.0,129.0,USD,Commissionable,1 Day Before Checkin,Flat,,"King,","Free Wifi,",Communication Services,
2022-12-05 04:00:00 +0000,2023-03-18 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,FAD896789AA447D841121B5ECA47CC59CE01CFF4,76BAB7DCAA68C39A73A0734BA3FE02BDD1239C34,2022-12-04,0,175.0,Apollo,2023-03-21,2023-03-22,1,Evanston-Hyatt House Chicago/Evanston,42.045605,-87.67961,HY,Hyatt Hotels and Resorts,Hyatt,H,3.5,1515 Chicago Ave,Evanston,IL,60201,US,170.05,170.05,170.05,170.05,USD,Commissionable,2 Days Before Checkin,Flat,,"King,","Free Wifi, Free Breakfast,",Communication Services,2023-03-17
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,9DFEE1C894790CE7C79B942737189FC826CDB72F,762A1DEDD49D44C5CA385E5B15D1E4FBE0AC8964,2022-12-04,0,0.0,Apollo,2022-12-04,2022-12-05,1,Redding-Holiday Inn Redding,40.57968,-122.35784,HI,Holiday Inn Hotels And Resorts,Ihg,IHG,2.0,1900 Hilltop Drive,Redding,CA,96002,US,135.88,135.88,135.88,135.88,USD,Non-commissionable,Day Of Checkin,Flat,,,"Free Wifi, Free Breakfast,",Energy,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,54189A6735ECA523A9EFEBFC8C0CCD3075371B6C,73F45DCB0A657F2E1BE480559FEB9324813980A0,2022-12-04,0,0.0,Apollo,2022-12-04,2022-12-05,1,Junction-Holiday Inn Express & Suites Junction,30.5084,-99.7785,EX,Holiday Inn Express,Ihg,IHG,2.5,304 Dos Rios Drive,Junction,TX,76849,US,127.99,127.99,127.99,127.99,USD,Commissionable,Day Of Checkin,Flat,Suite,"King,","Free Breakfast,",Health Care,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,54189A6735ECA523A9EFEBFC8C0CCD3075371B6C,730688A5A28BC9284833C374E0CD15BDF956E3E1,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-06,1,Dodge City-Best Western North Edge Inn,37.78036,-100.02177,BW,Best Western International,Best Western,,2.0,404 W Frontview,Dodge City,KS,67801-2211,US,119.0,119.0,119.0,119.0,USD,Commissionable,1 Day Before Checkin,Flat,Standard,"King,","Free Wifi, Free Breakfast,",Health Care,
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,2348F953E1AB7F68C2AE2E3B70CA6EBD66896727,70BC68CA56231CFF1C6C26C8D48FAF97EE3C66A4,2022-12-04,0,0.0,Apollo,2022-12-07,2022-12-09,2,Raleigh-Hilton Garden Inn Crabtree Valley,35.83562,-78.67394,GI,Hilton Garden Inn,Hilton,HLT,3.0,3912 Arrow Drive,Raleigh,NC,27612,US,214.0,428.0,214.0,428.0,USD,Commissionable,1 Day Before Checkin,Standard,,"King,","Free Wifi,",,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,91E739E07885E0D87B281785893EC49CBDFD9311,6FD78FCA177919D6FB1F717848E45671E49B6F91,2022-12-04,0,0.0,Apollo,2022-12-06,2022-12-09,3,Edison-Fairfield Inn And Suites Edison-South Plainfield,40.54185,-74.39417,FN,Fairfield Inn By Marriott,Marriott,MAR,2.5,875 New Durham Road,Edison,NJ,8817,US,142.67,428.0,142.67,428.0,USD,Commissionable,2 Days Before Checkin,Standard,Suite,"King,",,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,54189A6735ECA523A9EFEBFC8C0CCD3075371B6C,6F86F0FDD8FAB14FC2B37DB50A56A98730B29CE2,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-09,4,Dickson-Holiday Inn Express Hotel And Suites Dickson,36.01737,-87.33455,EX,Holiday Inn Express,Ihg,IHG,2.5,100 Barzani Blvd.,Dickson,TN,37055,US,115.24,460.96,115.24,460.96,USD,Non-commissionable,1 Day Before Checkin,Flat,Suite,,"Free Wifi, Free Breakfast, Free Parking,",Health Care,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,2348F953E1AB7F68C2AE2E3B70CA6EBD66896727,6D356F93D7381512EB386FE72E43EB2964A678CA,2022-12-04,0,0.0,Apollo,2022-12-06,2022-12-08,2,Springfield-Homewood Suites By Hilton Springfield Medical District,37.1339,-93.2768,HG,Homewood Suites,Hilton,HLT,3.0,4340 S. National Avenue,Springfield,MO,65810,US,130.99,261.98,130.99,261.98,USD,,5 Days Before Checkin,Standard,,,,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,9DFEE1C894790CE7C79B942737189FC826CDB72F,6AFD599D03BFEC010ADC77621D9EA3135DDAA547,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-07,2,Concord-Hilton Garden Inn Charlotte Concord,35.37,-80.71008,GI,Hilton Garden Inn,Hilton,HLT,3.0,7831 Gateway Lane,Concord,NC,28027,US,126.72,253.44,126.72,253.44,USD,Non-commissionable,1 Day Before Checkin,Flat,,"Two Queen,","Free Wifi,",Energy,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,9DFEE1C894790CE7C79B942737189FC826CDB72F,674D98739DFB62A39C8096EEF90B1B674971FCF2,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-06,1,Long Beach-Courtyard Long Beach Airport,33.82763,-118.14268,CY,Courtyard By Marriott,Marriott,MAR,3.0,3841 N. Lakewood Boulevard,Long Beach,CA,90808,US,181.0,181.0,181.0,181.0,USD,Non-commissionable,1 Day Before Checkin,Standard,Standard,"King,","Free Breakfast,",Energy,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,62494B7AEB91B8756693C2B0069699EF78914135,671BDD18846A387F76303C92D4FA35ED0436AEE3,2022-12-04,0,0.0,Apollo,2022-12-06,2022-12-09,3,Pittsburgh-Fairfield Inn & Suites Pittsburgh North/Mccandless Crossing,40.56984,-80.01794,FN,Fairfield Inn By Marriott,Marriott,MAR,2.5,901 Providence Boulevard,Pittsburgh,PA,15237,US,115.33,346.0,115.33,346.0,USD,Commissionable,1 Day Before Checkin,AAA,Suite,"Two Queen,",,Consumer Discretionary,
2022-12-05 04:00:00 +0000,2023-03-24 04:00:05 +0000,FEF27FB57F8C442E1A6F6EECD6F5BAEF455F6AF1,FAD896789AA447D841121B5ECA47CC59CE01CFF4,66A584820A9D92F0EA466E4B32440BD8C6A49A83,2022-12-04,6,140.0,Apollo,2023-03-28,2023-03-29,1,Chicago-Hyatt Place Chicago Downtown River North,41.890995,-87.630693,HY,Hyatt Hotels and Resorts,Hyatt,H,3.0,66 West Illinois Street,Chicago,IL,60654,US,235.64,235.64,235.64,235.64,USD,Commissionable,1 Day Before Checkin,Flat,,"King,","Free Wifi,",Communication Services,2023-03-23
